openTime,closeTime,open,high,low,close,volume,quoteVolume,trades
2025-03-24T01:00:00Z,2025-03-24T01:59:59.999000Z,86021.74000000,86038.78000000,85528.38000000,85563.04000000,808.31786000,69304283.03954440,109018
2025-03-24T02:00:00Z,2025-03-24T02:59:59.999000Z,85563.03000000,85950.00000000,85519.09000000,85883.16000000,491.12974000,42113603.67656300,70428
2025-03-24T03:00:00Z,2025-03-24T03:59:59.999000Z,85883.16000000,86577.15000000,85875.91000000,86532.07000000,1018.39825000,87861923.95742590,122660
2025-03-24T04:00:00Z,2025-03-24T04:59:59.999000Z,86532.07000000,86932.47000000,86532.06000000,86841.83000000,1254.55624000,108841050.43535920,135881
2025-03-24T05:00:00Z,2025-03-24T05:59:59.999000Z,86841.83000000,87027.32000000,86812.05000000,86899.73000000,899.47140000,78191892.43665740,86703
2025-03-24T06:00:00Z,2025-03-24T06:59:59.999000Z,86899.72000000,87300.00000000,86899.72000000,87113.37000000,1182.96937000,102980858.87246440,101026
2025-03-24T07:00:00Z,2025-03-24T07:59:59.999000Z,87113.37000000,87178.52000000,86753.10000000,86874.52000000,840.27046000,73058888.57751160,79956
2025-03-24T08:00:00Z,2025-03-24T08:59:59.999000Z,86874.52000000,87519.38000000,86838.76000000,87416.35000000,1152.73374000,100607804.71755450,107180
2025-03-24T09:00:00Z,2025-03-24T09:59:59.999000Z,87416.34000000,87513.52000000,87125.72000000,87163.73000000,697.87829000,60922674.92073880,74245
2025-03-24T10:00:00Z,2025-03-24T10:59:59.999000Z,87163.73000000,87909.99000000,87129.63000000,87801.27000000,1152.29060000,100910857.23952500,91099
2025-03-24T11:00:00Z,2025-03-24T11:59:59.999000Z,87801.28000000,87858.82000000,87515.25000000,87689.52000000,731.38051000,64126513.59183350,77646
2025-03-24T12:00:00Z,2025-03-24T12:59:59.999000Z,87689.52000000,87711.70000000,87246.89000000,87328.10000000,1023.53081000,89499959.46785740,129895
2025-03-24T13:00:00Z,2025-03-24T13:59:59.999000Z,87328.09000000,87710.33000000,87138.60000000,87704.46000000,1429.38625000,124954196.76656730,159927
2025-03-24T14:00:00Z,2025-03-24T14:59:59.999000Z,87704.47000000,88765.43000000,87640.77000000,87961.90000000,4043.87489000,356834713.27643780,313332
2025-03-24T15:00:00Z,2025-03-24T15:59:59.999000Z,87961.90000000,88372.00000000,87678.06000000,88350.01000000,1848.70464000,162789365.04603870,174158
2025-03-24T16:00:00Z,2025-03-24T16:59:59.999000Z,88350.01000000,88499.98000000,87690.59000000,88057.54000000,1818.05892000,160125107.31130370,183227
2025-03-24T17:00:00Z,2025-03-24T17:59:59.999000Z,88057.53000000,88486.55000000,87941.06000000,88461.88000000,1471.35010000,129855603.03376210,121418
2025-03-24T18:00:00Z,2025-03-24T18:59:59.999000Z,88461.88000000,88536.00000000,88123.11000000,88464.38000000,915.48486000,80907961.95060350,99615
2025-03-24T19:00:00Z,2025-03-24T19:59:59.999000Z,88464.38000000,88508.00000000,87967.82000000,88222.00000000,1445.94120000,127608254.99792500,115170
2025-03-24T20:00:00Z,2025-03-24T20:59:59.999000Z,88222.01000000,88481.14000000,87807.62000000,87832.00000000,1094.06938000,96394852.28868360,98027
2025-03-24T21:00:00Z,2025-03-24T21:59:59.999000Z,87832.00000000,88274.00000000,87797.21000000,88100.01000000,1366.12115000,120253890.60383850,93145
2025-03-24T22:00:00Z,2025-03-24T22:59:59.999000Z,88100.01000000,88184.79000000,87302.88000000,87457.65000000,1519.59209000,133241315.64050720,117266
2025-03-24T23:00:00Z,2025-03-24T23:59:59.999000Z,87457.66000000,87537.22000000,87050.60000000,87498.16000000,656.31296000,57291658.02823790,94742
2025-03-25T00:00:00Z,2025-03-25T00:59:59.999000Z,87498.16000000,87679.25000000,87262.00000000,87599.99000000,716.31289000,62686035.15242150,85195
2025-03-25T01:00:00Z,2025-03-25T01:59:59.999000Z,87600.00000000,87600.00000000,86813.16000000,87088.31000000,821.47808000,71585224.44594640,110065
2025-03-25T02:00:00Z,2025-03-25T02:59:59.999000Z,87088.31000000,87088.31000000,86820.29000000,86854.94000000,499.30174000,43416840.17628930,78920
2025-03-25T03:00:00Z,2025-03-25T03:59:59.999000Z,86854.94000000,86984.16000000,86330.66000000,86520.88000000,930.82585000,80629820.79900690,106916
2025-03-25T04:00:00Z,2025-03-25T04:59:59.999000Z,86520.89000000,86666.66000000,86310.00000000,86547.17000000,652.11850000,56408445.00190850,83819
2025-03-25T05:00:00Z,2025-03-25T05:59:59.999000Z,86547.16000000,86772.72000000,86400.00000000,86656.07000000,763.58885000,66133423.91509200,71897
2025-03-25T06:00:00Z,2025-03-25T06:59:59.999000Z,86656.06000000,86879.77000000,86524.00000000,86534.50000000,672.24724000,58279742.16968950,65239
2025-03-25T07:00:00Z,2025-03-25T07:59:59.999000Z,86534.49000000,86815.22000000,86332.87000000,86436.82000000,837.82470000,72486807.99629090,68899
2025-03-25T08:00:00Z,2025-03-25T08:59:59.999000Z,86436.82000000,86764.46000000,86406.49000000,86714.79000000,590.42873000,51127266.12329940,57948
2025-03-25T09:00:00Z,2025-03-25T09:59:59.999000Z,86714.80000000,87350.00000000,86642.00000000,87221.66000000,856.95188000,74598326.30844330,101917
2025-03-25T10:00:00Z,2025-03-25T10:59:59.999000Z,87221.65000000,87285.99000000,86947.21000000,87130.14000000,512.36018000,44624032.23635170,68189
2025-03-25T11:00:00Z,2025-03-25T11:59:59.999000Z,87130.14000000,87500.00000000,87051.56000000,87370.43000000,720.34277000,62919788.91549850,91596
2025-03-25T12:00:00Z,2025-03-25T12:59:59.999000Z,87370.44000000,87443.40000000,86929.46000000,87084.02000000,820.26612000,71509736.22157200,94388
2025-03-25T13:00:00Z,2025-03-25T13:59:59.999000Z,87084.01000000,87992.00000000,87043.47000000,87594.40000000,1842.02583000,161174351.62780150,265153
2025-03-25T14:00:00Z,2025-03-25T14:59:59.999000Z,87594.41000000,88228.00000000,87333.34000000,88022.40000000,1612.85101000,141696049.99110100,258755
2025-03-25T15:00:00Z,2025-03-25T15:59:59.999000Z,88022.39000000,88258.80000000,87713.62000000,87774.37000000,1355.39717000,119182712.49505570,185010
2025-03-25T16:00:00Z,2025-03-25T16:59:59.999000Z,87774.37000000,87979.99000000,87633.01000000,87792.40000000,925.68272000,81261772.94383010,131987
2025-03-25T17:00:00Z,2025-03-25T17:59:59.999000Z,87792.41000000,88321.27000000,87792.41000000,87937.27000000,781.72672000,68830384.92379890,139707
2025-03-25T18:00:00Z,2025-03-25T18:59:59.999000Z,87937.27000000,88059.99000000,87588.59000000,87822.00000000,677.98013000,59518105.58556390,114706
2025-03-25T19:00:00Z,2025-03-25T19:59:59.999000Z,87822.00000000,88250.00000000,87816.67000000,88116.23000000,883.99101000,77830637.26567400,121367
2025-03-25T20:00:00Z,2025-03-25T20:59:59.999000Z,88116.23000000,88539.63000000,87807.32000000,87849.98000000,1448.76327000,127803959.71731870,146747
2025-03-25T21:00:00Z,2025-03-25T21:59:59.999000Z,87849.99000000,88198.12000000,87702.92000000,87746.00000000,1029.18285000,90523546.06643770,93943
2025-03-25T22:00:00Z,2025-03-25T22:59:59.999000Z,87746.00000000,87805.82000000,87161.32000000,87464.73000000,1483.32257000,129824664.88918680,141391
2025-03-25T23:00:00Z,2025-03-25T23:59:59.999000Z,87464.72000000,87503.45000000,87132.65000000,87392.87000000,1208.28167000,105519915.93071550,119061
2025-03-26T00:00:00Z,2025-03-26T00:59:59.999000Z,87392.88000000,87814.00000000,87199.99000000,87652.00000000,743.29052000,65050576.35322800,88684
2025-03-26T01:00:00Z,2025-03-26T01:59:59.999000Z,87652.00000000,87892.14000000,87567.42000000,87836.04000000,483.00014000,42390394.10694250,66351
2025-03-26T02:00:00Z,2025-03-26T02:59:59.999000Z,87836.04000000,87836.04000000,87300.00000000,87324.60000000,567.91066000,49684453.87821350,58018
2025-03-26T03:00:00Z,2025-03-26T03:59:59.999000Z,87324.61000000,87405.37000000,87030.56000000,87153.51000000,581.95224000,50739547.99296180,62297
2025-03-26T04:00:00Z,2025-03-26T04:59:59.999000Z,87153.50000000,87455.64000000,87052.00000000,87326.78000000,593.36059000,51781656.03497010,60346
2025-03-26T05:00:00Z,2025-03-26T05:59:59.999000Z,87326.79000000,87630.00000000,87215.69000000,87520.35000000,667.80685000,58379688.06913830,48990
2025-03-26T06:00:00Z,2025-03-26T06:59:59.999000Z,87520.36000000,87923.92000000,87442.83000000,87909.07000000,540.14228000,47352306.64696970,47703
2025-03-26T07:00:00Z,2025-03-26T07:59:59.999000Z,87909.07000000,88275.00000000,87754.35000000,88140.45000000,1053.47194000,92786694.61664910,86690
2025-03-26T08:00:00Z,2025-03-26T08:59:59.999000Z,88140.45000000,88200.00000000,87886.10000000,87959.73000000,525.11331000,46222930.14068220,59816
2025-03-26T09:00:00Z,2025-03-26T09:59:59.999000Z,87959.73000000,88056.61000000,87837.49000000,87939.99000000,393.09750000,34568479.96617690,43067
2025-03-26T10:00:00Z,2025-03-26T10:59:59.999000Z,87940.00000000,88259.81000000,87939.99000000,88208.47000000,556.20541000,49036151.19991310,55584
2025-03-26T11:00:00Z,2025-03-26T11:59:59.999000Z,88208.47000000,88242.00000000,87923.91000000,87954.96000000,940.31797000,82852110.31241330,67105
2025-03-26T12:00:00Z,2025-03-26T12:59:59.999000Z,87954.97000000,88000.00000000,87586.72000000,87813.17000000,825.39906000,72446523.52535820,82109
2025-03-26T13:00:00Z,2025-03-26T13:59:59.999000Z,87813.16000000,87920.08000000,86719.00000000,86841.31000000,1682.40584000,147075813.64291330,210532
2025-03-26T14:00:00Z,2025-03-26T14:59:59.999000Z,86841.30000000,87294.05000000,86434.36000000,86773.14000000,1940.95752000,168453696.61974820,270864
2025-03-26T15:00:00Z,2025-03-26T15:59:59.999000Z,86773.14000000,87018.87000000,86546.23000000,86752.52000000,1188.33868000,103152717.83293220,174186
2025-03-26T16:00:00Z,2025-03-26T16:59:59.999000Z,86752.52000000,87058.40000000,86391.30000000,86513.99000000,751.20508000,65127679.16007770,131524
2025-03-26T17:00:00Z,2025-03-26T17:59:59.999000Z,86513.99000000,86829.88000000,86476.88000000,86569.99000000,568.00228000,49191885.56392060,115807
2025-03-26T18:00:00Z,2025-03-26T18:59:59.999000Z,86570.00000000,86750.01000000,86181.39000000,86198.53000000,562.82437000,48670481.17321490,93676
2025-03-26T19:00:00Z,2025-03-26T19:59:59.999000Z,86198.52000000,86800.77000000,85860.00000000,86567.19000000,1124.92816000,97053531.61517700,190005
2025-03-26T20:00:00Z,2025-03-26T20:59:59.999000Z,86567.18000000,87404.34000000,86520.10000000,87280.00000000,896.05809000,78067424.52269960,143398
2025-03-26T21:00:00Z,2025-03-26T21:59:59.999000Z,87280.00000000,87302.00000000,86728.91000000,87109.65000000,541.36601000,47125654.78956860,82800
2025-03-26T22:00:00Z,2025-03-26T22:59:59.999000Z,87109.64000000,87147.92000000,86753.52000000,86829.48000000,347.87603000,30235735.36546450,81960
2025-03-26T23:00:00Z,2025-03-26T23:59:59.999000Z,86829.48000000,86952.20000000,86562.00000000,86909.17000000,333.75432000,28960822.45713000,58642
2025-03-27T00:00:00Z,2025-03-27T00:59:59.999000Z,86909.17000000,87308.00000000,86796.26000000,87285.29000000,439.26833000,38241574.58281060,75151
2025-03-27T01:00:00Z,2025-03-27T01:59:59.999000Z,87285.30000000,87519.38000000,87178.79000000,87378.87000000,484.20578000,42289833.53720520,72362
2025-03-27T02:00:00Z,2025-03-27T02:59:59.999000Z,87378.88000000,87756.39000000,87338.79000000,87575.39000000,474.68254000,41573432.79563920,82558
2025-03-27T03:00:00Z,2025-03-27T03:59:59.999000Z,87575.38000000,87675.00000000,87434.78000000,87670.18000000,493.00757000,43177199.81273250,49855
2025-03-27T04:00:00Z,2025-03-27T04:59:59.999000Z,87670.17000000,87691.34000000,87411.42000000,87521.61000000,389.92917000,34123101.85463860,51574
2025-03-27T05:00:00Z,2025-03-27T05:59:59.999000Z,87521.60000000,87521.60000000,87262.55000000,87314.72000000,498.02432000,43527493.21627210,44502
